no2,so2,co,pm10,temp,humidity,windspeed,pressure
52.27695568167005,21.546221936023468,0.9876849650267387,103.90526284958972,16.396334534833606,68.44298721879632,10.184919652045926,1004.8760201681823
45.405692565618075,12.87468176203666,0.889645897060665,68.36119376376102,7.673002109038366,42.92023276886367,6.0987327368806366,1008.8417535873494
54.35686849598737,17.479096881290417,0.8358591270989845,62.29509157274187,24.860208703098206,71.05555245096772,14.63601083201614,1012.8257571817339
46.509819164011624,18.96486344007873,0.9468149065273612,42.06235014140547,24.873204897225968,77.9396757181633,13.086327109644342,1018.9634860570984
51.04830470562412,26.179004811003043,0.8638000261145096,54.76821920138607,26.18198555903883,78.46175215282504,16.80923685568238,1013.0326013248884
44.79655424611962,10.134259276428772,0.8780521071615455,44.655180004474666,15.928589762272194,49.03019023056058,12.52391037910932,1016.7341572792252
29.581635714779058,17.493305109007352,0.7673608543908976,60.35471432124576,13.081492481457456,51.56566069682364,9.998333212997291,1005.8951491461006
56.19683214650139,16.269787479166318,1.1741236029374167,55.69797453686661,16.97472091025091,74.40468461195195,10.430898422220137,1015.8762327555296
18.73118137579948,12.140400464173455,0.6924957526719686,34.47951516227074,22.405137981159026,72.65608053239642,14.980817757194748,1010.9881234327896
44.6187839089943,12.875178702611777,0.978972773847834,50.806418544986165,19.819209025574075,62.87282736347584,14.651141454969673,1009.1668051986724
44.021215710422496,17.879142760775615,0.7913077735993985,58.938641373316564,15.695463971179642,75.591955117274,12.738019398238938,1011.0453248216593
33.930891927083955,13.631346590512056,0.6123639534858922,55.57900835115898,25.348557124224712,77.85839848629499,13.686993456973687,1018.8244508426072
31.531589748149834,13.940942040369219,0.8681056320934177,52.475269732484314,11.821843823573593,47.85973900020848,9.885514102765105,1001.9665382160504
38.28233873883064,10.766597865653878,0.8221452357650785,34.05438507453427,11.9644667878831,62.41468362844894,2.972627334659249,1008.8068233289305
43.12813249728338,11.402156029885772,0.7830762480452617,49.0919086797891,12.429981026542452,57.19955506621695,14.449750000418165,1011.1740134574701
48.945745958457266,18.594714309822884,0.8655745757951635,71.84994542193331,11.23430886892119,51.14169484569559,1.5334968148512456,996.235558469726
39.46722959050429,8.736702645647787,0.6667175477867522,59.79852341674845,14.413052193249428,28.805680632148942,8.468160635603313,994.7841641450868
55.17261927255497,18.623897231585055,1.2857373807069736,89.13887009243426,21.00661606862409,75.93922039209477,12.839937532120066,1015.3200370128823
63.743257569542905,21.879652109600972,1.206585070290141,84.49533674202635,20.07528218931097,63.54748443816147,9.968980893960348,1009.3699292772203
48.30520542656334,8.225696633442983,0.6271591285511402,66.70621910813371,19.161817857705532,45.445413733528376,8.881875823112003,1010.9284884819435
40.95407788069548,11.46666314092677,1.047429503070712,49.96715825803676,15.8145210706064,65.76936433146777,13.016949774873456,1010.4552137768186
51.72447120483394,24.246899830726143,0.77855244296006,74.50977753728742,28.633983527324,75.6026765467507,14.674329644533659,1022.407953268057
12.37958886757091,9.902553644023282,0.4861599757348154,33.7846336372773,23.513240867371092,80.30665576431328,17.97362579922446,1015.2267193193669
31.435958459525487,7.792165200645449,0.6078347322043052,23.031251559261012,19.46927164254399,68.60607878343565,17.935617203757985,1020.8651821956254
47.57718132186802,17.681031571689605,0.876200226397945,48.51735528697731,16.92852122759833,77.20929646514917,15.87473418830933,1011.7060385614191
42.421882020044706,16.171308211834994,0.747226517015777,65.56215253100692,14.455580549726701,57.00346653384366,6.176646251221105,1004.9702962190787
32.08493787002842,12.477455910846766,0.7228517872601036,44.50606156479935,12.18098160598446,62.54330799808348,15.601310431279634,1014.2732255404426
35.672676987723875,17.520760298071817,0.7931676601614187,51.70876897242076,10.429910945912347,55.576730478397984,7.799824654524529,1004.7137680027246
39.03037030181875,22.95325457251086,1.134735551857279,66.15978261260304,26.911720580492272,75.8227404781702,23.673138241317886,1025.7753449654622
27.297918070799074,13.835547248485202,0.7322540436290765,79.93134959099744,10.182063431950443,52.07460091858411,7.973658773600521,1014.2999744506627
52.73559757273932,19.504179681704134,1.1464689602484706,70.89822735309805,12.182347595226029,61.781929689596545,1.7012332633759648,1010.9288102919276
42.03768617865395,16.79361818505048,0.8351992591187783,54.884293566330484,7.909605751504078,58.58780974310436,10.844892579255138,1002.2740938336772
39.56697126661236,14.41067913573037,0.6849307824313362,36.23999582455273,24.829911642882287,70.02135488726398,13.509412158033653,1014.5617273079213
19.246418450557723,7.597213705049956,0.5846983472067505,42.537817648423385,13.839722379681325,49.33195448436842,4.481586779067872,1007.8065001654395
36.280895540311306,7.080209968486554,0.593055203127484,43.22649495492218,21.551070871527276,57.364202655561535,10.679508771635511,1014.9314264276783
48.29565943923031,13.1845661487793,0.9698022984156927,69.85681886253951,19.83750699717868,63.76954109528481,17.756591777096105,1019.7601996999975
46.27253566589758,15.543795192323818,0.7370768543440268,49.308690718072455,15.548249475228676,58.606108144789744,10.91411573377111,1017.6229382955331
51.505922072800224,22.529090179852115,1.1183498860215049,85.89897807583569,24.981177632132635,76.97076975373028,16.999295196473145,1028.7158530768318
33.77736269753638,15.133934715547143,0.7283166881086923,66.79850543629905,22.23533312533793,70.81965359421358,11.100559549154754,1016.9459310813229
64.0231903578237,26.88226014403024,1.3490911564293935,78.56838182585071,22.336793559475275,69.84447226167377,14.356504025698282,1011.9326452674313
34.634932373056216,16.033919165760995,0.35694146853202957,48.52084233981489,12.323861127718816,52.37491106070162,5.396363611162389,1004.9796558784361
39.01512332137708,9.290742895216644,0.7563931633217529,54.6063980054514,16.191781992208526,65.12454123976734,10.658085383249555,1011.7099888423627
36.131995809970256,3.8362940764266362,0.7179149190996137,40.726468514068706,23.6062691941261,62.15475282999663,11.912560085213237,1023.5607030488499
49.632079701653986,13.26911815061329,0.8218265102824858,42.99176107237433,18.840732635935055,64.30535883113699,9.931069922040273,1005.9374163666258
49.98994950611908,20.290842395401054,0.9483873613359349,68.44614662534312,23.173099502730544,46.72112334862024,11.999159942295089,1011.9551500314096
42.570715192937826,16.50039117170035,0.9046051680283362,59.80221221495333,22.93851694899878,65.69808195680989,23.743193643679597,1018.0778462439312
45.390716736034555,14.009221223034357,0.8334872606485844,59.19976414561192,15.85541483384894,48.57701757891512,16.084415342164903,1012.9785092071005
49.1981198178702,10.288989130525092,0.8506055545411059,61.374550157799305,16.7463678961506,72.76254732820863,19.615031113182653,1002.432791018827
56.45669074489846,29.33383903393441,0.9580887021960613,90.46190541082532,20.277197018537787,74.3207071195038,10.862878564821663,1011.0395993953847
33.50881130509251,9.881403619066639,0.6984540256772438,42.55060280470075,9.145117887677014,41.056901358052684,9.659522375337156,1001.6775922980808
22.533124379110433,13.278737053031177,0.5329630091106115,43.546049197805345,16.949048124943886,61.79139510934007,12.18032298359813,1010.2643079609377
30.516792438277456,14.03551410156007,0.5001099679396444,39.79402195137837,12.905139225347519,66.2784559113768,19.504518990147083,1013.7922632480436
58.31737251993445,14.894053187421232,1.0082612196079523,62.261664497320865,30.079988598161137,83.39193412785602,10.318397663254455,1019.8960424073581
33.236056135673174,17.068251388733845,0.7166673378842948,45.47743585463955,20.18439146859602,76.82831203825076,9.781347302419919,1007.6280470039421
34.4779604816281,21.32207607687479,0.8144765252429966,63.97856184825039,23.919919117001903,61.77721363135737,7.062147464014304,1010.0441935711833
56.3530990891023,14.354653588072416,0.9210024908390135,69.59504450386575,21.76862535675363,70.9120775844892,14.912134189597264,1011.547895693651
42.47004349355704,2.80771055936337,0.628037247829573,43.15817788061475,15.94165148350165,50.19725262482916,7.663198225547473,1009.3092516950172
48.09826525930189,20.042580817961834,1.0447994553709163,81.19055791381385,28.438129225942134,72.5323957834765,15.13829876989357,1020.3666277690987
32.03101194299897,12.108648559280013,0.6424733133900342,46.47113671435111,19.253105180236503,73.08556146052422,15.604613998478644,1014.6582766938996
43.043146392193,18.073478511906096,0.9032714478935174,62.09525149830965,24.30533944953782,67.70605552569656,9.664227337311482,1012.5897182203252
39.713628123258076,17.243327437798854,0.7892012391739179,64.30768603600842,12.186924887969305,46.85214541025195,10.727108600320857,1004.7859449013156
52.125668587913744,26.664750730146455,1.1793687003027875,82.94966582234363,14.691942679407795,70.2413062364963,12.075941182769462,1009.5612090251999
33.33053502291902,17.285303146162605,1.1346627692588513,54.81206380205576,20.822629716154868,78.96706148949062,18.44199277026313,1019.2537824677222
38.47259616913011,14.292959535662376,0.9583211181005972,56.00591105137104,16.631824870627597,68.05821857767953,8.811584363279874,1012.686434438019
48.98625640280896,13.02681221198497,0.9709976597074287,71.9115706641164,13.759154736653874,79.9632574294526,14.004826445834109,1019.916588740922
47.566501608947966,16.452250718392616,0.9728589546879253,73.1699084464159,19.49266331471865,68.32057862000575,14.877020712739542,1014.5603233999489
42.10970729538509,19.071207859563575,0.879298185716155,47.93717499458304,20.558862066312404,89.65966673049067,9.83664515763514,1018.68772856639
56.952720368250695,20.045245930324747,1.2000534820687254,78.4503917799752,18.390886265899816,64.90913746010078,13.40771016556569,1019.8051158874589
29.87250711859238,14.767057771812794,0.6958729945595014,36.27345159699506,12.35969281331708,63.22710154799318,8.809168447736166,1009.5358309210707
31.054595489631772,14.668894298815909,0.8884136443777426,31.39167227191018,18.82124408242754,84.88016189042756,11.98272037139265,1010.5932303187317
36.12436077384132,22.803433965886878,0.9705509248614537,55.7089281714405,17.457644549009906,78.54965750718603,18.68797979928781,1009.051697286072
31.95675301327921,12.223295497842738,0.6718618764117283,56.166300198384505,18.779934406698747,63.497826157659965,14.935495197853168,1016.007552849978
29.731162121040718,2.3287691813055353,0.5681680438780884,42.7663266408227,20.801028310797996,61.924165443099675,18.001864308882894,1016.6633678668143
41.542188196266395,26.762993899959834,1.0227555565989956,73.83083967978368,11.207370086660534,38.448192705145644,12.586189197132583,1006.629956322163
43.905301480178785,18.932395990140158,1.1963073903067176,70.6539145307365,22.61862792951431,69.82405565303989,16.195379543427457,1021.3669014330552
27.598387865009133,6.289680758269636,0.3176820379594367,32.93371548170295,14.861895738618228,37.85550256937338,7.962598470926627,1009.212135637054
42.527322109142695,23.323061687082358,0.9856204268539981,77.32275284470391,16.60802772193616,54.69147268060956,14.759630076957594,1011.0736545483381
51.47040968594411,18.621278909811938,0.9964123825862289,76.85610275775025,28.74148353190547,61.19973796614822,11.95248933594264,1017.9719739915025
24.38669047330384,7.8367243581791035,0.6692295699952973,58.509053170988516,27.68919325140097,76.73208103183688,11.649486739304248,1019.519374228052
56.97872672668174,18.478111733468655,0.925957270509326,80.64311604472897,11.903854484426327,69.14027378039206,10.69942491321987,1008.8912868239754
35.227709009535566,11.155639090351993,0.7832252121802095,22.548886259704915,10.33007889950326,53.29160233963675,11.730479933835294,1010.5471723992868
36.04389603465128,11.46926473703945,0.836452366487194,49.75927199163992,8.682875614348193,64.02731070254377,6.0370099311667325,1005.3295413886872
38.59079549315216,20.199267283106884,0.7742334597650082,61.14586266595704,16.862005761935187,54.77832682841447,8.49581315274267,1009.332492727063
48.24643978480697,14.010680920750676,0.8454085528470348,59.611268589719835,22.73756211325538,84.50710896143478,13.867837982171002,1012.1838055395269
42.52191183683278,13.934107459927402,0.9908310232232411,47.675808647744624,22.39844993817698,58.97183659674855,13.824177388194876,1013.4268968913416
36.57354451554844,11.021939625904778,0.8521639946101713,58.22174808050583,11.305146621797478,58.95108196061142,9.313741488188432,1005.1529735142318
38.13592132660947,18.092362988578664,0.6169683343973467,39.26617477473887,12.952052732605306,69.83419878744671,10.54944238335097,1009.8578648711072
46.70137582175425,26.177523244038433,0.9191153109675058,57.031302277424274,7.855158509780534,58.69435935358564,7.939831904510245,1006.0236696234617
47.71069780561554,16.476993644446765,0.928293277568021,62.504276288259064,12.818482430623913,74.0227540641919,14.879777952126465,1011.5677791251645
43.92545248220798,10.218602157168185,0.5144311703577968,56.69708373790121,19.409459731959306,71.68206368565357,13.639465156598641,1019.941854689822
26.974286882583893,6.603548866198475,0.6578571871981731,53.40389731466315,18.370888373628837,53.35594111887051,8.01904655669693,1008.2083724653689
51.27041306808144,25.29155735863099,0.9845019343144901,78.53413767598306,23.995915754021013,75.5883893156232,12.9702655493853,1016.2893685812726
46.800238393870224,19.874298504387482,0.8588812771855645,64.54570422328591,24.88562328418888,89.51848335810365,20.696924472332707,1016.4446005268902
20.93090562311534,13.969495206095868,0.799419147111538,35.06590151092847,19.352011415741423,75.18600147374784,16.278766859135885,1008.767376924108
33.39189973844039,12.143743552003246,0.6229093172212331,59.78020049144016,14.68943188860152,64.00223599665121,14.325007221522796,1010.6240663508502
49.59298714032818,23.097564836363862,1.0056887647836097,66.3432903917488,19.672749110045878,76.03465112381261,15.215776150129392,1024.6527843211848
15.602842650826616,7.440108375589974,0.4405909825462803,25.068837558004365,12.397684994939961,64.60320622654307,5.14924800953715,1003.6758741671086
37.932078001621015,7.518798164167934,0.5923643462533712,45.418860044153796,14.15725113723909,35.241677066229485,8.202982116354528,1012.4464384812347
57.80572349972276,15.218190051106006,0.8975688334737189,77.92365574140497,28.773271632454634,78.80859797982744,18.013326143280764,1020.9327006465445
37.7047754301783,10.965725613909566,0.9907534527344912,43.459860916945466,11.5457171871922,53.424979670003395,12.695327335745496,1004.4147148694809
64.38710773867493,16.26774793931344,1.0152309273618438,78.3076994541929,17.13840405990402,61.44200510135412,2.35003445497399,1015.3681001356551
29.094400650412467,12.49586743054366,0.5201517678776996,33.6149716037423,16.483591217306106,49.01226159710521,13.645667275763387,1014.8115609569932
36.055524389817535,6.665959461843208,0.38433758611470825,52.82648137532737,16.86678244859947,77.4356164654308,16.018594579057822,1011.0791360008336
32.699653480544285,8.746758837023503,0.4469194101540521,45.22474395050956,24.262645182321755,76.15047587104624,12.629640006840445,1020.6252170819521
33.82502534246043,13.559783420217284,0.6916771252056975,68.53029590928587,19.665021073392115,67.178934017722,9.521058963537314,1013.0184640616933
32.47747949613385,12.692184148211615,0.7157636929709889,64.39143189862848,23.585370305573583,87.95667899086533,25.125449762925484,1023.2119224574685
32.2288939254104,14.020746791149174,0.6871943295678551,35.8030338261923,20.834785162746513,78.77463165650359,14.083406534621023,1022.6957585008178
30.650546957712937,11.062151013497049,0.9713022604565815,63.50537284101159,22.34110220044963,55.08714561000278,10.59144269833078,1011.2637521382474
32.03702323227308,9.385888410003071,0.5784234265037447,51.061656053519044,11.994624998577011,33.751063309431075,8.952406755837888,1012.516725101661
42.36207494076651,11.356944154219697,0.8925220391527472,43.943174948794635,19.717691715589233,59.183167872523555,15.342570460197075,1012.5703177177419
61.55081967743671,15.504800819556827,0.8647376918809845,66.15932597300932,12.180167685536954,67.1019198697345,7.74398394529018,1010.6158458471115
43.95556661782025,12.78666547147999,0.9134185999121398,55.99754783084076,14.530936996508006,66.52732577432243,14.225647280050488,1013.5588160923801
39.27420389576757,11.305528820282444,0.7109101848469609,25.497966077662035,20.48928174427799,64.29949475823405,6.455710842044736,1013.3396958393197
52.616677072132354,20.36798718225497,0.9934002061520504,72.82507683505717,30.650110624076188,90.7811501668244,16.89122867735044,1016.9998517654335
38.23711668296794,22.241501545393234,0.8385443690181639,55.508539554263116,24.10060158948577,72.03677012101161,14.687614380858285,1016.3692863949034
41.96074870362873,16.758370661215867,1.2223923526036051,65.1659058530705,20.723889646853934,84.96223086037335,19.00426122594196,1015.9999081090893
43.33417522300867,22.80114785105569,0.9192815700938081,73.44589991306866,11.513921338934196,64.47579440186038,8.577306782644754,1009.3266869178792
34.912146198226374,11.693627441981532,0.5859008025402507,50.70049868512092,15.437573946045049,56.829031852694555,11.727379574051163,1015.8254809098812
52.94659792755814,15.600405159564657,0.8216618045960155,68.55654036481216,15.661655795318104,63.64210919219256,10.28351282740183,1019.5997502986725
42.02190457706168,14.470113830788302,0.4756750563149925,36.089348757887166,20.096284050896514,67.35479190263011,5.539605488420781,1019.2922834238325
43.20936030997896,20.756964872450233,0.8165722794797263,68.74855699413907,19.33760123982978,80.071858251005,12.498996402329743,1015.5206878481519
25.423988789789416,12.485215529641888,0.36351398956784164,31.47783250155731,13.959155952186597,53.85052213293497,18.77206433165719,1012.6097253362867
40.814370952440534,19.25681503359057,1.0417645324306077,55.54174456573494,15.103403706246308,66.26146853811028,11.697176350028807,1018.2637632718199
39.754587904361905,15.741237405102158,1.136827856866311,52.47295615326974,18.494068619883887,75.57911708652733,16.05272867387322,1015.2250583689373
28.61903966789897,14.645752650020663,0.615934576002292,39.565718105644244,12.998405366378112,62.29642235603576,12.42046478513021,1006.837986259421
40.20487087495877,14.828624161120011,0.7641544393922424,47.707480479212556,16.799456053614644,80.17954566753244,14.77975632248423,1014.9304953140248
33.84409722117305,9.46076230892958,0.5390959493411861,53.621585025756005,3.9902795706961562,48.04799833351639,4.165417721903055,998.6724506085436
52.178060361493074,20.555767330698067,0.8880621595943047,78.99242777587169,13.563621619740275,54.45618303057047,6.52498954513863,1009.1493565325757
49.41965088736483,11.387432448406674,0.6281539539412917,72.33266535593835,22.286717366320246,63.77665979970064,12.860389046761108,1009.3471958367152
58.76991522794289,21.110132821774833,1.0567278167338632,90.12431824140765,16.860431098593025,61.059720240843674,6.5598281289464495,1004.6807276917955
41.362463018858406,22.71006222972992,1.0116751120082543,66.89442673116014,14.475651977933587,56.57757879809559,12.035233872094874,1006.0739452078517
38.948734561851566,5.7198626433520126,0.5462287736534128,50.47665974904916,2.7387751744798514,33.30808474429704,7.565880905449241,996.9270275040875
32.736231379419344,22.09466950640285,0.6145141104136513,54.77766843573141,19.171635669417576,64.4002227446409,11.268736723637236,1022.0315787927315
40.838005272618304,10.663971234908702,1.1196569110576362,61.87969382892658,18.63592950200262,77.6221999668438,8.800477684122903,1014.2927116060192
55.16130063688353,21.53217562007056,0.6276916290109008,64.48835360606614,18.32231024519792,54.599056527507265,13.147909904170081,1001.7174436844602
36.58010662542313,0.4828731413849354,0.7181527151683952,30.712930819160572,17.498597647181903,82.15902046673995,20.053273300613995,1020.1654857739519
42.28344901605652,19.70434812944764,1.0183100557778242,53.82995824703805,20.14599978503824,56.44290497877016,9.698520022957526,1015.4543943726094
36.017945240991374,10.732016320579312,0.912719246022795,46.64740822625278,20.76999083944937,54.92583182737869,13.816585932078999,1019.5049790110546
48.26227796023551,16.5758784626408,0.9506369752671968,68.7171128434803,21.71925010272386,84.8121292336844,11.623651879596533,1014.9107341171118
46.61449155072104,15.621196639828433,0.5704974149440766,60.04151339143414,18.81078818377981,63.300597905377565,17.753275297608084,1015.6768930818474
47.07522210909394,14.559882545373036,0.8986628165024027,61.90791175221568,9.695341920894883,48.92458321003234,9.069478531550109,1000.9121373499102
39.162300354395164,22.591688274426915,0.7896583436794105,62.266769117821674,13.888111202386328,57.055542467383475,12.907463496302778,1007.325247981327
44.85968098502353,17.76742881287484,0.7594671943182298,62.99704252622631,16.440088168221823,57.42524389574368,8.118343431309759,1011.3292151600946
41.49471919109936,17.89611199650485,0.7276218244872873,50.19312714327798,25.56774628155613,70.77470112142628,10.42737266506872,1017.184519762386
32.08133357130229,15.814076000225016,0.6552048642342304,35.43408363981946,32.97456899430033,83.91326292519598,22.166732178644008,1028.0810851059239
38.1966896333723,16.980460823753454,0.6463332758511527,40.42191069766051,26.474902194761754,81.2372902245256,21.107583944067347,1023.0502093903093
43.611930353245945,15.600290287309713,1.1546746523918237,59.53194392127847,20.83193887263471,90.75863215412481,7.013732365569327,1021.4216503387481
47.73868256118139,18.208282126893177,0.6566414124495391,41.818097911193185,11.408342195287421,49.8552647497451,3.2557367354816815,999.8198348529783
31.08445886729924,14.875005769323597,0.47562393923281965,34.06710139915726,16.850757730004027,76.10902107784112,14.684779472011838,1008.343240213718
59.53463263912665,21.329435469257366,0.7684754680219581,88.87066458229252,18.627300849232842,60.199342297307425,10.19084272676423,1015.6805235146545
