x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0.05975352051599114,-0.46948398567217065,-0.4875436318547519,0.07316867672502592,-0.41724257692137945,1.1353809951156324,-0.005113329903185193,0.41201790103690134,0.21452164917926286,1.2176771030077005,3.620837336426631
1.0000499345947944,0.3563029861826702,0.3989288984834684,1.4110004410454098,0.3379899475784805,0.5464933510580299,0.5198843440522369,-0.9142609316405572,1.1990566141470067,0.40959982198289635,11.975043864111955
-1.244234528365642,-0.22331155916436857,-1.0681903424382155,-2.1690068519420644,-0.7161038572432805,-1.0720632491597952,0.4851748697793645,0.612513449976011,-0.09033797951371014,0.6468932245231679,5.215085627855469
-0.8750666918661579,0.4938453225790875,0.09223400508793578,-0.07107245600907602,0.7576607476718212,0.11151152787635221,-0.1843422432525511,2.018044175916761,0.8781883866926266,-0.06968016468332006,1.083173358474563
0.13830341822934344,-0.37498488307302313,-1.0061809318882236,0.28225871432089206,0.12678639030158967,1.3649124274277304,0.7603925365946851,-0.5194872681251522,-0.06792794136210245,2.2273476609426295,-3.436156525259308
-0.5654857425544123,0.56312225265738,-1.7711023779703607,0.09880568328920988,0.5954242413947091,1.1361715659501135,0.3692739551616501,1.9280991848700344,0.4284668179667847,1.0687784295120517,3.265773662996093
-0.43088705779912173,-0.46328845018489734,-0.709256856374309,-0.014435007340507455,1.4115646289883959,0.7580856467999082,0.9655634729808662,-0.16693423914040012,-0.34288596098637336,0.49670176243290587,3.9719366268477234
0.25594300464422615,1.9629808224317529,1.1687628092450717,1.2836309951818499,-0.7931136486157576,0.2496448729402725,-0.32760656060977317,-0.26507179688085564,-2.435444663642956,-2.4815333603102805,10.661738539260567
0.1496910259531423,-0.43557003328360133,0.14568035653596512,-0.2233079157520249,0.5730177876200275,-0.09555895609260814,0.44071206822451203,0.12824150043070665,0.94056769327217,0.8772206745182809,7.664495249875008
-0.06523640876786907,-0.9960456627740847,-0.21829263032726365,-0.37461671220074577,1.0726719607097452,1.038944871296653,1.7639466951153824,0.4882520002372529,-0.5645127395592464,-0.8245095416485277,-5.459905136920161
0.007573703586720215,0.7990461763508172,0.2832793890703683,0.3938730221512508,-0.7911263514070005,-0.15684995783282246,0.31734902890302774,0.38181957677402323,1.9661530641202394,1.1597895171933088,4.445906004769783
-1.5775795527254077,-1.7061709229710438,-0.9581323837305074,-0.88887336437031,2.025025359289946,0.1485795051141963,1.2595350178893938,0.23817206739494734,-0.20580119392309296,-0.7198630660923413,-6.527132357790241
1.0955876612300535,0.6083622537743582,0.7103482667087015,1.1493642544782825,1.0742250743362878,-0.5970130490827881,-0.03270738101843612,-0.43790288127146565,1.815632823923543,2.570889351488443,9.111860396006746
-0.9397612018252736,0.09596772137560144,-0.42838120027988397,0.037154412160885025,-0.2851864274730272,-0.1283131393251029,1.4048058372808496,0.46275667984645596,0.45703799432594894,-0.7770058110028479,5.01639575215038
-0.29650266271659675,-0.23905196290651565,-1.0141096394931601,-0.6382303890997483,1.574963654776653,1.409508403155284,2.774507366331546,1.602833075760043,-0.45842953980843887,-0.3920725300229322,-2.9755882938311
-2.5500128784207425,-0.9186740271700574,-1.1936496868579662,-1.3477005354773386,-0.6027186740187724,0.19930427873444068,-1.5746459481946506,-0.3891373042573597,-1.1145847516632803,0.03042882879479536,-0.09226785692415418
-1.319361890271946,-2.162820681563534,-2.0041229143460755,-0.14520747524248145,-0.426992022881564,0.5372703004072136,-0.33964052046162546,2.5462557305060023,0.7726361194747662,0.3608744954783485,-2.0600799507191367
-0.33474351306854694,-0.7836002589522311,-0.02639644105906241,1.1062397911989283,2.17355243303769,1.9568918988290758,1.2410650695161047,1.235214792985269,1.3662814941657455,3.223959588656329,1.4791471973865051
0.7605950748066489,0.1020763387212468,-0.8514112207482876,1.6955275747892107,1.254749404224849,0.04355823282406368,0.48201188369256065,1.5008111802210913,1.498512819852839,-0.41465235966129477,4.368938994008679
-0.5691425162215373,-0.2024033492195788,0.915966404073759,-0.34375066905821794,0.4645225064542998,0.6431473798385928,-0.547334380328393,1.1222098315547524,2.9021860682472633,3.2501862334129212,8.893776798605748
1.694831476955248,-0.7829312942185673,0.4387967189176637,0.7839153456390084,-1.1067360615323345,-0.6337701796328208,-0.05564390326995711,-1.7077921294837044,-1.3693118662140331,0.47161765903322306,8.56607640422076
0.2840542006091367,-0.006480208359810835,-0.41201905779500314,-0.187049916525298,0.7028463763131062,0.6050855575344847,0.5654212412649026,0.9489841437394537,-0.15078977447042052,-0.7244459933675464,5.355867612845164
